water_level,precipitation,temperature,humidity,visibility,wind,weather,pressure,fire,wl_change,temp_change,pressure_change
"199,0","0,0","9,6","60,0","20,0","2,0","0,0","994,8","4,0","-10,0","3,7","-1,6"
"134,0","0,0","10,3","56,0","10,0","1,0","0,0","990,9","4,0","3,0","2,2","-1,3"
"105,0","0,0","8,7","92,0","4,0","2,0","3,0","980,0","4,0","-3,0","0,6","-1,1"
"-135,0","0,0","9,9","55,0","20,0","2,0","1,0","990,4","4,0","-6,0","3,6","-1,1"
"231,0","0,1","5,2","91,0","20,0","2,0","1,0","997,6","4,0","-3,0","-1,5","0,9"
"130,0","2,0","5,9","91,0","20,0","2,0","1,0","992,4","4,0","-5,0","0,9","2,3"
"167,0","0,0","1,4","94,0","100,0","2,0","0,0","1004,1","4,0","-5,0","-1,7","0,4"
"127,0","0,1","0,8","94,0","100,0","1,0","0,0","1004,4","4,0","-3,0","-4,0","0,6"
"124,0","0,7","4,3","97,0","20,0","1,0","1,0","1002,3","4,0","-3,0","-1,3","0,9"
"123,0","0,0","3,8","90,0","20,0","1,0","1,0","1001,1","4,0","-2,0","-0,6","0,6"
"169,0","0,0","3,9","93,0","20,0","1,0","1,0","997,1","4,0","-2,0","-1,1","1,4"
"190,0","0,1","5,1","92,0","20,0","2,0","1,0","996,0","4,0","-9,0","-0,6","1,2"
"136,0","0,0","6,2","86,0","10,0","2,0","1,0","990,1","4,0","2,0","0,5","2,0"
"-137,0","0,0","6,4","86,0","20,0","1,0","1,0","993,0","4,0","-2,0","-0,2","-2,3"
"229,0","0,0","3,9","87,0","20,0","2,0","0,0","1002,8","4,0","-2,0","-0,7","0,0"
"123,0","0,1","4,7","92,0","10,0","1,0","1,0","999,7","4,0","-7,0","-0,7","0,6"
"163,0","0,0","3,1","92,0","100,0","3,0","1,0","1007,5","4,0","-4,0","-1,2","0,6"
"124,0","0,0","-1,7","96,0","100,0","2,0","0,0","1007,2","4,0","-3,0","-0,7","0,0"
"121,0","0,0","-3,6","99,0","20,0","1,0","0,0","1005,8","4,0","-3,0","-0,2","0,0"
"167,0","0,0","0,7","99,0","20,0","3,0","1,0","1001,4","4,0","-2,0","-2,0","0,0"
"186,0","0,0","1,2","95,0","20,0","3,0","0,0","1001,4","4,0","-4,0","-0,5","0,2"
"136,0","0,1","2,3","94,0","10,0","1,0","1,0","998,3","4,0","0,0","-0,2","0,4"
"-41,0","0,0","0,5","96,0","20,0","1,0","2,0","999,8","4,0","2,0","-1,2","0,7"
"123,0","0,1","10,4","88,0","20,0","1,0","3,0","985,9","4,0","0,0","-1,2","-1,5"
"158,0","0,1","6,2","82,0","100,0","2,0","1,0","998,9","4,0","-5,0","-1,6","-0,7"
"121,0","0,1","6,6","77,0","100,0","2,0","1,0","995,9","4,0","-3,0","-1,9","0,0"
"118,0","0,4","7,0","94,0","10,0","1,0","3,0","993,3","4,0","-3,0","-2,4","0,0"
"119,0","3,0","6,0","89,0","20,0","4,0","1,0","992,2","4,0","-2,0","-0,4","-1,0"
"165,0","1,0","6,3","89,0","10,0","4,0","3,0","994,2","4,0","-2,0","-0,3","-0,9"
"183,0","0,3","6,9","86,0","10,0","3,0","3,0","991,3","4,0","-3,0","-0,7","-2,4"
"134,0","0,0","7,7","77,0","4,0","2,0","3,0","991,8","4,0","-2,0","-2,8","-1,7"
"-46,0","3,0","8,1","85,0","20,0","2,0","0,0","986,2","4,0","-5,0","0,3","-2,1"
"145,0","0,5","12,3","94,0","20,0","2,0","1,0","984,7","4,0","11,0","-0,1","0,7"
"150,0","0,0","4,5","85,0","100,0","3,0","1,0","995,2","4,0","-4,0","-1,0","0,8"
"116,0","0,0","6,0","75,0","100,0","4,0","1,0","994,5","4,0","-2,0","-1,1","1,0"
"114,0","0,0","5,9","89,0","20,0","1,0","1,0","991,5","4,0","-3,0","-0,6","1,0"
"147,0","0,0","7,4","53,0","100,0","3,0","1,0","1011,5","4,0","-3,0","3,1","0,9"
"114,0","0,0","6,7","58,0","100,0","4,0","1,0","1011,2","4,0","-2,0","2,0","0,8"
"112,0","0,0","7,5","52,0","20,0","1,0","1,0","1009,7","4,0","-2,0","2,5","1,0"
"143,0","0,0","5,8","86,0","10,0","5,0","3,0","1006,4","4,0","-4,0","-0,6","-1,7"
"111,0","0,0","6,2","88,0","10,0","4,0","3,0","1005,2","4,0","-3,0","-0,5","-1,7"
"110,0","0,0","8,8","66,0","20,0","3,0","3,0","1005,3","4,0","-2,0","1,6","-2,4"
"108,0","0,1","9,2","92,0","20,0","2,0","1,0","998,5","4,0","-2,0","0,4","-1,0"
"412,0","0,0","20,8","47,0","10,0","6,0","0,0","997,1","4,0","0,0","5,4","0,8"
"107,0","0,0","15,0","68,0","20,0","4,0","4,0","996,2","4,0","-1,0","1,4","1,6"
"163,0","0,0","0,2","81,0","100,0","1,0","2,0","910,8","4,0","-6,0","-2,1","0,9"
"106,0","0,0","5,5","97,0","20,0","1,0","0,0","1001,3","4,0","-1,0","2,0","-1,7"
"415,0","0,5","18,0","60,0","10,0","4,0","0,0","995,3","4,0","5,0","2,0","0,8"
"161,0","0,0","18,0","37,0","100,0","1,0","2,0","905,1","4,0","-2,0","7,3","-2,2"
"571,0","0,9","8,7","84,0","20,0","3,0","1,0","993,8","4,0","0,0","-0,2","1,1"
"50,0","0,0","8,9","92,0","10,0","3,0","1,0","997,8","4,0","-2,0","-0,2","1,7"
"416,0","0,0","8,4","81,0","10,0","2,0","0,0","995,0","4,0","1,0","-0,4","1,0"
"159,0","0,0","12,5","68,0","100,0","5,0","4,0","901,8","4,0","-2,0","4,4","0,5"
"576,0","0,3","9,2","75,0","20,0","2,0","1,0","1005,7","4,0","5,0","0,1","-0,4"
"31,0","0,3","9,3","62,0","10,0","2,0","1,0","1004,1","4,0","-1,0","0,4","-1,7"
"48,0","0,0","8,4","76,0","20,0","4,0","1,0","1005,5","4,0","-2,0","0,1","-2,1"
"47,0","0,0","8,9","92,0","10,0","3,0","3,0","996,0","4,0","-1,0","-2,0","1,5"
"340,0","2,0","17,3","54,0","100,0","6,0","4,0","985,8","4,0","2,0","-0,4","-0,5"
"46,0","0,0","4,2","88,0","10,0","3,0","1,0","1003,0","4,0","-1,0","-1,0","0,5"
"354,0","0,3","7,3","90,0","100,0","3,0","1,0","990,4","4,0","14,0","-0,6","1,0"
"124,0","0,3","7,2","93,0","10,0","2,0","1,0","987,9","4,0","-8,0","-0,9","1,1"
"45,0","0,1","1,9","69,0","4,0","4,0","4,0","1006,9","4,0","-1,0","1,8","-0,2"
"46,0","0,7","1,3","81,0","20,0","4,0","7,0","1015,2","4,0","1,0","0,4","1,7"
"49,0","0,0","0,8","80,0","20,0","1,0","1,0","1021,0","4,0","3,0","-1,0","0,0"
"51,0","0,0","0,3","79,0","20,0","1,0","1,0","1021,3","4,0","2,0","2,2","0,6"
"55,0","0,0","7,3","40,0","20,0","3,0","0,0","1016,6","4,0","4,0","1,5","-0,9"
"56,0","0,0","6,2","58,0","20,0","2,0","1,0","1005,9","4,0","1,0","-0,7","-1,2"
"57,0","0,0","0,7","93,0","4,0","2,0","6,0","1004,8","4,0","1,0","-0,9","0,1"
"59,0","0,5","5,4","83,0","10,0","2,0","3,0","1009,1","4,0","2,0","-0,3","0,8"
"59,0","0,6","2,6","96,0","10,0","1,0","1,0","1008,8","4,0","0,0","-0,5","-0,3"
"59,0","0,6","0,5","98,0","4,0","1,0","7,0","1007,8","4,0","0,0","-0,2","-0,7"
"59,0","0,0","0,2","95,0","10,0","1,0","1,0","999,8","4,0","0,0","0,6","-1,5"
"60,0","0,0","1,2","76,0","10,0","2,0","7,0","999,2","4,0","1,0","1,1","0,2"
"62,0","2,0","0,9","96,0","4,0","3,0","7,0","1002,3","4,0","2,0","0,6","0,8"
"67,0","0,0","-1,7","92,0","20,0","2,0","1,0","1026,1","4,0","2,0","-0,7","1,0"
"67,0","0,0","-3,4","81,0","20,0","1,0","0,0","1029,4","4,0","0,0","-3,2","0,1"
"67,0","0,0","2,0","67,0","20,0","4,0","1,0","1022,4","4,0","0,0","0,8","-1,0"
"67,0","0,0","0,8","88,0","10,0","1,0","1,0","1018,2","4,0","0,0","1,4","0,1"
"67,0","0,0","10,6","58,0","20,0","4,0","0,0","1015,6","4,0","0,0","4,8","-0,2"
"68,0","0,0","6,8","46,0","20,0","1,0","2,0","1020,0","4,0","-2,0","2,0","-1,0"
"69,0","0,0","-4,7","96,0","10,0","1,0","2,0","1018,2","4,0","1,0","-0,6","-0,4"
"70,0","0,0","5,5","40,0","20,0","2,0","0,0","1007,2","4,0","1,0","-2,5","-1,8"
"72,0","0,0","-0,4","76,0","20,0","2,0","0,0","1001,0","4,0","2,0","0,0","-1,8"
"592,0","0,0","7,1","81,0","20,0","2,0","1,0","998,1","4,0","-1,0","-0,5","-0,3"
"73,0","0,0","2,4","82,0","10,0","2,0","1,0","999,1","4,0","1,0","0,2","1,5"
"594,0","0,0","0,8","96,0","1,0","1,0","6,0","1009,2","4,0","2,0","-1,2","0,7"
"75,0","0,0","-1,6","94,0","4,0","2,0","6,0","1010,8","4,0","2,0","1,6","0,4"
"235,0","0,0","2,1","91,0","10,0","2,0","2,0","996,2","4,0","-3,0","-0,9","0,6"
"70,0","0,0","2,3","88,0","20,0","2,0","1,0","1000,5","4,0","-4,0","1,5","-1,5"
"593,0","0,0","2,0","89,0","10,0","2,0","1,0","1000,7","4,0","-1,0","0,4","-1,2"
"75,0","0,0","2,5","89,0","4,0","3,0","6,0","1000,6","4,0","0,0","1,7","-1,4"
"66,0","0,0","13,5","51,0","20,0","2,0","0,0","977,5","4,0","-2,0","5,8","-1,8"
"56,0","0,0","5,1","96,0","10,0","3,0","3,0","1000,5","4,0","-14,0","2,8","0,9"
"592,0","0,6","6,2","95,0","20,0","4,0","3,0","1000,3","4,0","-1,0","3,7","0,6"
"75,0","2,0","7,2","91,0","10,0","4,0","1,0","996,7","4,0","0,0","2,4","0,0"
"228,0","0,1","9,2","78,0","10,0","7,0","4,0","993,2","4,0","-3,0","2,2","0,5"
"326,0","0,6","8,1","86,0","100,0","6,0","1,0","996,5","4,0","-12,0","1,4","1,0"
"474,0","0,1","6,4","95,0","4,0","1,0","3,0","999,9","4,0","-1,0","5,9","1,5"
"65,0","0,0","6,4","93,0","10,0","4,0","3,0","983,9","4,0","-1,0","5,2","3,1"
"159,0","0,1","8,5","83,0","10,0","2,0","1,0","969,7","4,0","1,0","1,4","1,9"
"99,0","0,1","7,5","91,0","10,0","3,0","3,0","995,4","4,0","-4,0","2,7","1,7"
"227,0","0,3","6,9","79,0","10,0","7,0","4,0","990,4","4,0","-1,0","1,3","1,7"
